age_group,total,population,start_date,end_date,question,household_type,count
Under 5,96,all_persons,2019-10-01,2019-10-31,Q11,without_children,0
Under 5,96,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,95
Under 5,96,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,1
Under 5,96,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,0
5 -  12,159,all_persons,2019-10-01,2019-10-31,Q11,without_children,0
5 -  12,159,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,151
5 -  12,159,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,8
5 -  12,159,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,0
13 - 17,64,all_persons,2019-10-01,2019-10-31,Q11,without_children,0
13 - 17,64,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,58
13 - 17,64,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,6
13 - 17,64,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,0
18 - 24,99,all_persons,2019-10-01,2019-10-31,Q11,without_children,61
18 - 24,99,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,38
18 - 24,99,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
18 - 24,99,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,0
25 - 34,219,all_persons,2019-10-01,2019-10-31,Q11,without_children,142
25 - 34,219,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,76
25 - 34,219,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
25 - 34,219,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,1
35 - 44,172,all_persons,2019-10-01,2019-10-31,Q11,without_children,112
35 - 44,172,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,59
35 - 44,172,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
35 - 44,172,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,1
45 - 54,160,all_persons,2019-10-01,2019-10-31,Q11,without_children,144
45 - 54,160,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,15
45 - 54,160,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
45 - 54,160,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,1
55 - 61,102,all_persons,2019-10-01,2019-10-31,Q11,without_children,93
55 - 61,102,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,7
55 - 61,102,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
55 - 61,102,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,2
62 +,92,all_persons,2019-10-01,2019-10-31,Q11,without_children,83
62 +,92,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,9
62 +,92,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
62 +,92,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,1
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q11,without_children,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q11,with_children_and_adults,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q11,with_only_children,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q11,unknown_household_type,9
