age_group,total,population,start_date,end_date,question,household_type,count
18 - 24,0,veterans,2019-10-01,2019-10-31,Q25d,without_children,0
18 - 24,0,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
18 - 24,0,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
25 - 34,6,veterans,2019-10-01,2019-10-31,Q25d,without_children,4
25 - 34,6,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,2
25 - 34,6,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
35 - 44,7,veterans,2019-10-01,2019-10-31,Q25d,without_children,5
35 - 44,7,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,2
35 - 44,7,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
45 - 54,6,veterans,2019-10-01,2019-10-31,Q25d,without_children,6
45 - 54,6,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
45 - 54,6,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
55 - 61,8,veterans,2019-10-01,2019-10-31,Q25d,without_children,7
55 - 61,8,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
55 - 61,8,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,1
62 +,17,veterans,2019-10-01,2019-10-31,Q25d,without_children,17
62 +,17,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
62 +,17,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2019-10-01,2019-10-31,Q25d,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
Data Not Collected,0,veterans,2019-10-01,2019-10-31,Q25d,without_children,0
Data Not Collected,0,veterans,2019-10-01,2019-10-31,Q25d,with_children_and_adults,0
Data Not Collected,0,veterans,2019-10-01,2019-10-31,Q25d,unknown_household_type,0
