living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",103,all_persons,2019-10-01,2019-10-31,Q15,Homeless Situations,without_children,78
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",103,all_persons,2019-10-01,2019-10-31,Q15,Homeless Situations,with_children_and_adults,24
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",103,all_persons,2019-10-01,2019-10-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",103,all_persons,2019-10-01,2019-10-31,Q15,Homeless Situations,unknown_household_type,1
Transitional housing for homeless persons (including homeless youth),4,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,4
Transitional housing for homeless persons (including homeless youth),4,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),4,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),4,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Place not meant for human habitation,162,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,141
Place not meant for human habitation,162,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,21
Place not meant for human habitation,162,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Place not meant for human habitation,162,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Safe Haven,2,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,1
Safe Haven,2,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,1
Safe Haven,2,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Safe Haven,2,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Host Home,2,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,2
Host Home,2,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Host Home,2,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Host Home,2,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2019-10-01,2019-10-31,Q15,Institutional Settings,without_children,2
Psychiatric hospital or other psychiatric facility,2,all_persons,2019-10-01,2019-10-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2019-10-01,2019-10-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2019-10-01,2019-10-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,5,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,5
Substance abuse treatment facility or detox center,5,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,5,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,5,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,12,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,12
Hospital or other residential non-psychiatric medical facility,12,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,12,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,12,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",11,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,11
"Jail, prison or juvenile detention facility",11,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",11,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",11,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,1,all_persons,2019-10-01,2019-10-31,Q15,NA,without_children,1
Long-term care facility or nursing home,1,all_persons,2019-10-01,2019-10-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,1,all_persons,2019-10-01,2019-10-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,1,all_persons,2019-10-01,2019-10-31,Q15,NA,unknown_household_type,0
