income_range,population,start_date,end_date,question,status,count
No Income,adults,2017-06-01,2017-06-30,Q16,income_at_start,106
No Income,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,12
No Income,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,11
$1 -  $150,adults,2017-06-01,2017-06-30,Q16,income_at_start,2
$1 -  $150,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1 -  $150,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2017-06-01,2017-06-30,Q16,income_at_start,6
$151 - $250,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2017-06-01,2017-06-30,Q16,income_at_start,16
$251 - $500,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
$501 - $1000,adults,2017-06-01,2017-06-30,Q16,income_at_start,81
$501 - $1000,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,6
$1001 - $1500,adults,2017-06-01,2017-06-30,Q16,income_at_start,65
$1001 - $1500,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,10
$1001 - $1500,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,8
$1501 - $2000,adults,2017-06-01,2017-06-30,Q16,income_at_start,26
$1501 - $2000,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,3
$1501 - $2000,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,3
$2001+,adults,2017-06-01,2017-06-30,Q16,income_at_start,38
$2001+,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,4
Client Doesn't Know/Client Refused,adults,2017-06-01,2017-06-30,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2017-06-01,2017-06-30,Q16,income_at_start,46
Data Not Collected,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,5
Data Not Collected,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,11
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,207
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,90
Number of Adult Stayers without Required Annual Assessment,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2017-06-01,2017-06-30,Q16,income_at_start,386
Total Adults,adults,2017-06-01,2017-06-30,Q16,income_at_latest_annual_assessment_for_stayers,343
Total Adults,adults,2017-06-01,2017-06-30,Q16,income_at_exit_for_leavers,43
