health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2017-06-01,2017-06-30,Q21,at_start,228
MEDICAID,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,22
MEDICAID,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,22
MEDICARE,all_persons,2017-06-01,2017-06-30,Q21,at_start,68
MEDICARE,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,10
MEDICARE,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,7
State Children's Health Insurance Program,all_persons,2017-06-01,2017-06-30,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2017-06-01,2017-06-30,Q21,at_start,9
Veteran's Administration (VA) Medical Services,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,10
Veteran's Administration (VA) Medical Services,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_start,20
Employer - Provided Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,1
Employer - Provided Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,1
Health Insurance obtained through COBRA,all_persons,2017-06-01,2017-06-30,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_start,30
Private Pay Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,1
State Health Insurance for Adults,all_persons,2017-06-01,2017-06-30,Q21,at_start,6
State Health Insurance for Adults,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Indian Health Services Program,all_persons,2017-06-01,2017-06-30,Q21,at_start,0
Indian Health Services Program,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Other,all_persons,2017-06-01,2017-06-30,Q21,at_start,2
Other,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_start,196
No Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,13
No Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,22
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q21,at_start,1
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2017-06-01,2017-06-30,Q21,at_start,38
Data Not Collected,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,99
Data Not Collected,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,14
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-06-01,2017-06-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,336
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_start,264
1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,28
1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,21
More than 1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_start,48
More than 1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_annual_assessment_for_stayers,8
More than 1 Source of Health Insurance,all_persons,2017-06-01,2017-06-30,Q21,at_exit_for_leavers,5
