conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,126,25,7,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,93
Mental Health Disorder,126,25,7,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,1
Mental Health Disorder,126,25,7,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Alcohol Use Disorder,15,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,15
Alcohol Use Disorder,15,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
Alcohol Use Disorder,15,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Drug Use Disorder,12,3,0,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,9
Drug Use Disorder,12,3,0,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
Drug Use Disorder,12,3,0,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,17
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,1
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Chronic Health Condition,56,11,7,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,38
Chronic Health Condition,56,11,7,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
Chronic Health Condition,56,11,7,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
HIV/AIDS,102,1,0,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,101
HIV/AIDS,102,1,0,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
HIV/AIDS,102,1,0,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Development Disability,26,4,11,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,11
Development Disability,26,4,11,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
Development Disability,26,4,11,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
Physical Disability,64,18,0,all_persons,2017-06-01,2017-06-30,Q13a1,without_children,46
Physical Disability,64,18,0,all_persons,2017-06-01,2017-06-30,Q13a1,with_only_children,0
Physical Disability,64,18,0,all_persons,2017-06-01,2017-06-30,Q13a1,unknown_household_type,0
