living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",88,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,without_children,65
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",88,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_children_and_adults,23
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",88,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",88,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,without_children,1
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,39,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,without_children,32
Place not meant for human habitation,39,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_children_and_adults,7
Place not meant for human habitation,39,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,39,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,without_children,0
Safe Haven,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_children_and_adults,0
Safe Haven,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_only_children,0
Safe Haven,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,unknown_household_type,0
Host Home,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,without_children,0
Host Home,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_children_and_adults,0
Host Home,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,with_only_children,0
Host Home,0,all_persons,2017-06-01,2017-06-30,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,4
Hospital or other residential non-psychiatric medical facility,4,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",7,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,7
"Jail, prison or juvenile detention facility",7,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",7,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",7,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,1
Foster care home or foster care group home,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2017-06-01,2017-06-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,without_children,1
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,without_children,6
"Owned by client, no ongoing housing subsidy",11,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_children_and_adults,5
"Owned by client, no ongoing housing subsidy",11,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,without_children,1
"Owned by client, with ongoing housing subsidy",1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2017-06-01,2017-06-30,Q15,Other Locations,with_only_children,0
