age_group,total,population,start_date,end_date,question,household_type,count
Under 5,83,all_persons,2021-08-01,2021-08-31,Q11,without_children,0
Under 5,83,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,78
Under 5,83,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,5
Under 5,83,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
5 -  12,148,all_persons,2021-08-01,2021-08-31,Q11,without_children,0
5 -  12,148,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,140
5 -  12,148,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,8
5 -  12,148,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
13 - 17,70,all_persons,2021-08-01,2021-08-31,Q11,without_children,0
13 - 17,70,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,64
13 - 17,70,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,6
13 - 17,70,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
18 - 24,103,all_persons,2021-08-01,2021-08-31,Q11,without_children,70
18 - 24,103,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,33
18 - 24,103,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
18 - 24,103,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
25 - 34,231,all_persons,2021-08-01,2021-08-31,Q11,without_children,154
25 - 34,231,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,77
25 - 34,231,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
25 - 34,231,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
35 - 44,235,all_persons,2021-08-01,2021-08-31,Q11,without_children,177
35 - 44,235,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,56
35 - 44,235,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
35 - 44,235,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,2
45 - 54,208,all_persons,2021-08-01,2021-08-31,Q11,without_children,188
45 - 54,208,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,19
45 - 54,208,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
45 - 54,208,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,1
55 - 61,161,all_persons,2021-08-01,2021-08-31,Q11,without_children,155
55 - 61,161,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,6
55 - 61,161,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
55 - 61,161,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
62 +,107,all_persons,2021-08-01,2021-08-31,Q11,without_children,105
62 +,107,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,2
62 +,107,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
62 +,107,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,1
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q11,without_children,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q11,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q11,with_only_children,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q11,unknown_household_type,9
