conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,269,16,0,start,2021-08-01,2021-08-31,Q13a1,without_children,253
Mental Health Disorder,269,16,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Mental Health Disorder,269,16,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,57,0,0,start,2021-08-01,2021-08-31,Q13a1,without_children,57
Alcohol Use Disorder,57,0,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Alcohol Use Disorder,57,0,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
Drug Use Disorder,35,3,0,start,2021-08-01,2021-08-31,Q13a1,without_children,32
Drug Use Disorder,35,3,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Drug Use Disorder,35,3,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,54,0,0,start,2021-08-01,2021-08-31,Q13a1,without_children,54
Both Alcohol and Drug Use Disorders,54,0,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,54,0,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
Chronic Health Condition,136,6,1,start,2021-08-01,2021-08-31,Q13a1,without_children,129
Chronic Health Condition,136,6,1,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Chronic Health Condition,136,6,1,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
HIV/AIDS,98,7,0,start,2021-08-01,2021-08-31,Q13a1,without_children,91
HIV/AIDS,98,7,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
HIV/AIDS,98,7,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
Development Disability,56,4,7,start,2021-08-01,2021-08-31,Q13a1,without_children,44
Development Disability,56,4,7,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Development Disability,56,4,7,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,1
Physical Disability,155,4,0,start,2021-08-01,2021-08-31,Q13a1,without_children,151
Physical Disability,155,4,0,start,2021-08-01,2021-08-31,Q13a1,with_only_children,0
Physical Disability,155,4,0,start,2021-08-01,2021-08-31,Q13a1,unknown_household_type,0
