count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,155,35,53,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,67
None,155,35,53,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
None,155,35,53,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
1 Condition,42,7,2,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,33
1 Condition,42,7,2,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
1 Condition,42,7,2,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
2 Conditions,28,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,27
2 Conditions,28,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
2 Conditions,28,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
3+ Conditions,17,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,16
3+ Conditions,17,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
3+ Conditions,17,1,0,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
Condition Unknown,48,6,4,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,38
Condition Unknown,48,6,4,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
Condition Unknown,48,6,4,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
Data Not Collected,16,1,12,all_persons,2021-08-01,2021-08-31,Q13b2,without_children,3
Data Not Collected,16,1,12,all_persons,2021-08-01,2021-08-31,Q13b2,with_only_children,0
Data Not Collected,16,1,12,all_persons,2021-08-01,2021-08-31,Q13b2,unknown_household_type,0
