health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2021-04-01,2021-04-30,Q21,at_start,572
MEDICAID,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,41
MEDICAID,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,108
MEDICARE,all_persons,2021-04-01,2021-04-30,Q21,at_start,114
MEDICARE,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,17
MEDICARE,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,25
State Children's Health Insurance Program,all_persons,2021-04-01,2021-04-30,Q21,at_start,7
State Children's Health Insurance Program,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2021-04-01,2021-04-30,Q21,at_start,22
Veteran's Administration (VA) Medical Services,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,11
Veteran's Administration (VA) Medical Services,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_start,34
Employer - Provided Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,6
Health Insurance obtained through COBRA,all_persons,2021-04-01,2021-04-30,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_start,39
Private Pay Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,2
State Health Insurance for Adults,all_persons,2021-04-01,2021-04-30,Q21,at_start,5
State Health Insurance for Adults,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
Indian Health Services Program,all_persons,2021-04-01,2021-04-30,Q21,at_start,2
Indian Health Services Program,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
Other,all_persons,2021-04-01,2021-04-30,Q21,at_start,7
Other,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_start,316
No Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,54
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q21,at_start,3
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2021-04-01,2021-04-30,Q21,at_start,95
Data Not Collected,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,439
Data Not Collected,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,2
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-04-01,2021-04-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,437
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_start,605
1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,45
1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,105
More than 1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_start,95
More than 1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_annual_assessment_for_stayers,13
More than 1 Source of Health Insurance,all_persons,2021-04-01,2021-04-30,Q21,at_exit_for_leavers,18
