age_group,total,population,start_date,end_date,question,household_type,count
Under 5,74,all_persons,2021-04-01,2021-04-30,Q11,without_children,0
Under 5,74,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,70
Under 5,74,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,4
Under 5,74,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
5 -  12,121,all_persons,2021-04-01,2021-04-30,Q11,without_children,0
5 -  12,121,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,112
5 -  12,121,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,9
5 -  12,121,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
13 - 17,56,all_persons,2021-04-01,2021-04-30,Q11,without_children,0
13 - 17,56,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,48
13 - 17,56,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,8
13 - 17,56,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
18 - 24,84,all_persons,2021-04-01,2021-04-30,Q11,without_children,50
18 - 24,84,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,34
18 - 24,84,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
18 - 24,84,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
25 - 34,197,all_persons,2021-04-01,2021-04-30,Q11,without_children,146
25 - 34,197,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,51
25 - 34,197,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
25 - 34,197,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
35 - 44,193,all_persons,2021-04-01,2021-04-30,Q11,without_children,147
35 - 44,193,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,43
35 - 44,193,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
35 - 44,193,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,3
45 - 54,181,all_persons,2021-04-01,2021-04-30,Q11,without_children,168
45 - 54,181,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,12
45 - 54,181,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
45 - 54,181,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,1
55 - 61,135,all_persons,2021-04-01,2021-04-30,Q11,without_children,128
55 - 61,135,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,7
55 - 61,135,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
55 - 61,135,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
62 +,106,all_persons,2021-04-01,2021-04-30,Q11,without_children,100
62 +,106,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,6
62 +,106,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
62 +,106,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,1
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q11,without_children,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q11,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q11,with_only_children,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q11,unknown_household_type,9
