conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,47,2,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,45
Mental Health Disorder,47,2,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Mental Health Disorder,47,2,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Alcohol Use Disorder,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,11
Alcohol Use Disorder,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Alcohol Use Disorder,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Drug Use Disorder,5,0,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,5
Drug Use Disorder,5,0,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Drug Use Disorder,5,0,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,11
Both Alcohol and Drug Use Disorders,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,11,0,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Chronic Health Condition,22,2,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,20
Chronic Health Condition,22,2,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Chronic Health Condition,22,2,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
HIV/AIDS,2,0,0,exit,2021-04-01,2021-04-30,Q13b1,without_children,2
HIV/AIDS,2,0,0,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
HIV/AIDS,2,0,0,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Development Disability,9,2,2,exit,2021-04-01,2021-04-30,Q13b1,without_children,5
Development Disability,9,2,2,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Development Disability,9,2,2,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
Physical Disability,33,3,1,exit,2021-04-01,2021-04-30,Q13b1,without_children,29
Physical Disability,33,3,1,exit,2021-04-01,2021-04-30,Q13b1,with_only_children,0
Physical Disability,33,3,1,exit,2021-04-01,2021-04-30,Q13b1,unknown_household_type,0
