count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,526,104,186,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,213
None,526,104,186,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,14
None,526,104,186,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,9
1 Condition,259,26,12,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,219
1 Condition,259,26,12,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,0
1 Condition,259,26,12,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,2
2 Conditions,131,8,1,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,122
2 Conditions,131,8,1,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,0
2 Conditions,131,8,1,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,0
3+ Conditions,101,3,0,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,98
3+ Conditions,101,3,0,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,0
3+ Conditions,101,3,0,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,0
Condition Unknown,70,3,1,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,66
Condition Unknown,70,3,1,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,0
Condition Unknown,70,3,1,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,0
Data Not Collected,69,9,30,all_persons,2021-04-01,2021-04-30,Q13a2,without_children,20
Data Not Collected,69,9,30,all_persons,2021-04-01,2021-04-30,Q13a2,with_only_children,7
Data Not Collected,69,9,30,all_persons,2021-04-01,2021-04-30,Q13a2,unknown_household_type,3
