income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2020-02-01,2020-02-29,Q17,income_at_start,251
Earned Income,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,65
Unemployment Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_start,3
Unemployment Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2020-02-01,2020-02-29,Q17,income_at_start,105
Supplemental Security Income (SSI),adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,22
Supplemental Security Income (SSI),adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,30
Social Security Disability Insurance (SSDI),adults,2020-02-01,2020-02-29,Q17,income_at_start,87
Social Security Disability Insurance (SSDI),adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,26
VA Service - Connected Disability Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_start,11
VA Service - Connected Disability Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,5
VA Service - Connected Disability Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,3
VA Non-Service Connected Disability Pension,adults,2020-02-01,2020-02-29,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_start,2
Private Disability Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,1
Worker's Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_start,0
Worker's Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2020-02-01,2020-02-29,Q17,income_at_start,15
Temporary Assistance for Needy Families (TANF),adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,4
General Assistance (GA),adults,2020-02-01,2020-02-29,Q17,income_at_start,0
General Assistance (GA),adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2020-02-01,2020-02-29,Q17,income_at_start,15
Retirement Income from Social Security,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2020-02-01,2020-02-29,Q17,income_at_start,8
Pension or retirement income from a former job,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,3
Child Support,adults,2020-02-01,2020-02-29,Q17,income_at_start,19
Child Support,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,6
Alimony and other spousal support,adults,2020-02-01,2020-02-29,Q17,income_at_start,1
Alimony and other spousal support,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,0
Other Source,adults,2020-02-01,2020-02-29,Q17,income_at_start,8
Other Source,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-02-01,2020-02-29,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-02-01,2020-02-29,Q17,income_at_latest_annual_assessment_for_stayers,60
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-02-01,2020-02-29,Q17,income_at_exit_for_leavers,0
