count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,162,22,39,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,101
None,162,22,39,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
None,162,22,39,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
1 Condition,52,3,5,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,44
1 Condition,52,3,5,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
1 Condition,52,3,5,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
2 Conditions,37,3,1,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,33
2 Conditions,37,3,1,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
2 Conditions,37,3,1,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
3+ Conditions,20,4,0,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,16
3+ Conditions,20,4,0,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
3+ Conditions,20,4,0,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
Condition Unknown,52,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,52
Condition Unknown,52,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
Condition Unknown,52,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
Data Not Collected,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,without_children,1
Data Not Collected,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,with_only_children,0
Data Not Collected,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b2,unknown_household_type,0
