living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-02-01,2020-02-29,Q15,Homeless Situations,without_children,101
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-02-01,2020-02-29,Q15,Homeless Situations,with_children_and_adults,33
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-02-01,2020-02-29,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-02-01,2020-02-29,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Place not meant for human habitation,147,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,137
Place not meant for human habitation,147,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,10
Place not meant for human habitation,147,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Place not meant for human habitation,147,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Safe Haven,5,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,3
Safe Haven,5,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,2
Safe Haven,5,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Safe Haven,5,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Host Home,1,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,1
Host Home,1,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,0
Host Home,1,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Host Home,1,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2020-02-01,2020-02-29,Q15,Institutional Settings,without_children,7
Psychiatric hospital or other psychiatric facility,7,all_persons,2020-02-01,2020-02-29,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2020-02-01,2020-02-29,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,7,all_persons,2020-02-01,2020-02-29,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,5,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,5
Substance abuse treatment facility or detox center,5,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,5,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,5,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,18,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,17
Hospital or other residential non-psychiatric medical facility,18,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,1
Hospital or other residential non-psychiatric medical facility,18,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,18,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",19,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,19
"Jail, prison or juvenile detention facility",19,all_persons,2020-02-01,2020-02-29,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",19,all_persons,2020-02-01,2020-02-29,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",19,all_persons,2020-02-01,2020-02-29,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2020-02-01,2020-02-29,Q15,NA,without_children,0
