conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,66,6,2,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,58
Mental Health Disorder,66,6,2,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Mental Health Disorder,66,6,2,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Alcohol Use Disorder,3,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,3
Alcohol Use Disorder,3,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Alcohol Use Disorder,3,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Drug Use Disorder,10,2,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,8
Drug Use Disorder,10,2,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Drug Use Disorder,10,2,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,11,1,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,10
Both Alcohol and Drug Use Disorders,11,1,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,11,1,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Chronic Health Condition,33,5,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,28
Chronic Health Condition,33,5,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Chronic Health Condition,33,5,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,1
HIV/AIDS,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Development Disability,18,0,5,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,13
Development Disability,18,0,5,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Development Disability,18,0,5,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
Physical Disability,48,8,0,all_persons,2020-02-01,2020-02-29,Q13b1,without_children,40
Physical Disability,48,8,0,all_persons,2020-02-01,2020-02-29,Q13b1,with_only_children,0
Physical Disability,48,8,0,all_persons,2020-02-01,2020-02-29,Q13b1,unknown_household_type,0
