gender_identity,total,population,start_date,end_date,question,household_type,count
Male,31,youth,2021-05-01,2021-05-31,Q27c,without_children,19
Male,31,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,8
Male,31,youth,2021-05-01,2021-05-31,Q27c,with_only_children,4
Male,31,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
Female,33,youth,2021-05-01,2021-05-31,Q27c,without_children,18
Female,33,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,11
Female,33,youth,2021-05-01,2021-05-31,Q27c,with_only_children,4
Female,33,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
No Single Gender,0,youth,2021-05-01,2021-05-31,Q27c,without_children,0
No Single Gender,0,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2021-05-01,2021-05-31,Q27c,with_only_children,0
No Single Gender,0,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
Questioning,2,youth,2021-05-01,2021-05-31,Q27c,without_children,2
Questioning,2,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,0
Questioning,2,youth,2021-05-01,2021-05-31,Q27c,with_only_children,0
Questioning,2,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
Transgender,0,youth,2021-05-01,2021-05-31,Q27c,without_children,0
Transgender,0,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,0
Transgender,0,youth,2021-05-01,2021-05-31,Q27c,with_only_children,0
Transgender,0,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2021-05-01,2021-05-31,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2021-05-01,2021-05-31,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2021-05-01,2021-05-31,Q27c,without_children,0
Data Not Collected,0,youth,2021-05-01,2021-05-31,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2021-05-01,2021-05-31,Q27c,with_only_children,0
Data Not Collected,0,youth,2021-05-01,2021-05-31,Q27c,unknown_household_type,0
