conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,40,4,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,36
Mental Health Disorder,40,4,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Mental Health Disorder,40,4,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,3,0,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,3
Alcohol Use Disorder,3,0,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Alcohol Use Disorder,3,0,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
Drug Use Disorder,5,0,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,5
Drug Use Disorder,5,0,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Drug Use Disorder,5,0,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,4,0,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,4
Both Alcohol and Drug Use Disorders,4,0,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,4,0,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
Chronic Health Condition,17,2,1,exit,2021-05-01,2021-05-31,Q13b1,without_children,14
Chronic Health Condition,17,2,1,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Chronic Health Condition,17,2,1,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,0
HIV/AIDS,1,0,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,1
Development Disability,7,0,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,7
Development Disability,7,0,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Development Disability,7,0,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
Physical Disability,21,3,0,exit,2021-05-01,2021-05-31,Q13b1,without_children,18
Physical Disability,21,3,0,exit,2021-05-01,2021-05-31,Q13b1,with_only_children,0
Physical Disability,21,3,0,exit,2021-05-01,2021-05-31,Q13b1,unknown_household_type,0
