count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,430,92,155,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,161
None,430,92,155,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,14
None,430,92,155,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,8
1 Condition,227,21,8,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,197
1 Condition,227,21,8,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,0
1 Condition,227,21,8,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,1
2 Conditions,98,5,1,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,92
2 Conditions,98,5,1,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,0
2 Conditions,98,5,1,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,0
3+ Conditions,92,1,0,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,91
3+ Conditions,92,1,0,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,0
3+ Conditions,92,1,0,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,0
Condition Unknown,31,3,0,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,28
Condition Unknown,31,3,0,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,0
Condition Unknown,31,3,0,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,0
Data Not Collected,67,9,31,all_persons,2021-05-01,2021-05-31,Q13c2,without_children,17
Data Not Collected,67,9,31,all_persons,2021-05-01,2021-05-31,Q13c2,with_only_children,7
Data Not Collected,67,9,31,all_persons,2021-05-01,2021-05-31,Q13c2,unknown_household_type,3
