persons_served,total,population,start_date,end_date,question,household_type,count
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,without_children,712
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,148
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,4
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,225
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,22
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,without_children,84
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,39
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,0
