age_group,total,population,start_date,end_date,question,household_type,count
Under 5,69,all_persons,2021-05-01,2021-05-31,Q11,without_children,0
Under 5,69,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,64
Under 5,69,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,5
Under 5,69,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
5 -  12,126,all_persons,2021-05-01,2021-05-31,Q11,without_children,0
5 -  12,126,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,117
5 -  12,126,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,9
5 -  12,126,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
13 - 17,52,all_persons,2021-05-01,2021-05-31,Q11,without_children,0
13 - 17,52,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,44
13 - 17,52,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,8
13 - 17,52,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
18 - 24,83,all_persons,2021-05-01,2021-05-31,Q11,without_children,54
18 - 24,83,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,29
18 - 24,83,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
18 - 24,83,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
25 - 34,192,all_persons,2021-05-01,2021-05-31,Q11,without_children,140
25 - 34,192,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,52
25 - 34,192,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
25 - 34,192,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
35 - 44,188,all_persons,2021-05-01,2021-05-31,Q11,without_children,142
35 - 44,188,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,43
35 - 44,188,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
35 - 44,188,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,3
45 - 54,170,all_persons,2021-05-01,2021-05-31,Q11,without_children,156
45 - 54,170,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,13
45 - 54,170,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
45 - 54,170,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,1
55 - 61,130,all_persons,2021-05-01,2021-05-31,Q11,without_children,123
55 - 61,130,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,7
55 - 61,130,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
55 - 61,130,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
62 +,101,all_persons,2021-05-01,2021-05-31,Q11,without_children,97
62 +,101,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,4
62 +,101,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
62 +,101,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,1
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q11,without_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q11,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q11,with_only_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q11,unknown_household_type,9
