conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,92
Mental Health Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,85
Mental Health Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,8
Alcohol Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,19
Alcohol Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,18
Alcohol Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,9
Drug Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,8
Drug Use Disorder,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,2
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,26
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,26
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,44
Chronic Health Condition,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,42
Chronic Health Condition,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,3
HIV/AIDS,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,1
HIV/AIDS,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,16
Development Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,15
Development Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_start,37
Physical Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_latest_assessment_for_stayers,35
Physical Disability,chronically_homeless,2021-05-01,2021-05-31,Q26e,conditions_at_exit_for_leavers,2
