count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,307,89,157,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,51
None,307,89,157,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,10
None,307,89,157,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
1 Condition,152,21,9,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,122
1 Condition,152,21,9,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,0
1 Condition,152,21,9,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
2 Conditions,67,9,3,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,54
2 Conditions,67,9,3,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,1
2 Conditions,67,9,3,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
3+ Conditions,46,4,0,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,42
3+ Conditions,46,4,0,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,0
3+ Conditions,46,4,0,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,0
Condition Unknown,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,0
Data Not Collected,15,3,5,all_persons,2018-05-01,2018-05-31,Q13a2,without_children,3
Data Not Collected,15,3,5,all_persons,2018-05-01,2018-05-31,Q13a2,with_only_children,1
Data Not Collected,15,3,5,all_persons,2018-05-01,2018-05-31,Q13a2,unknown_household_type,3
