income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-05-01,2018-05-31,Q17,income_at_start,123
Earned Income,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,5
Earned Income,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,42
Unemployment Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_start,1
Unemployment Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2018-05-01,2018-05-31,Q17,income_at_start,60
Supplemental Security Income (SSI),adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,23
Supplemental Security Income (SSI),adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,10
Social Security Disability Insurance (SSDI),adults,2018-05-01,2018-05-31,Q17,income_at_start,46
Social Security Disability Insurance (SSDI),adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_start,4
VA Service - Connected Disability Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2018-05-01,2018-05-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Non-Service Connected Disability Pension,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_start,2
Private Disability Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_start,1
Worker's Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-05-01,2018-05-31,Q17,income_at_start,17
Temporary Assistance for Needy Families (TANF),adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2018-05-01,2018-05-31,Q17,income_at_start,1
General Assistance (GA),adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2018-05-01,2018-05-31,Q17,income_at_start,7
Retirement Income from Social Security,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2018-05-01,2018-05-31,Q17,income_at_start,3
Pension or retirement income from a former job,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2018-05-01,2018-05-31,Q17,income_at_start,13
Child Support,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,3
Alimony and other spousal support,adults,2018-05-01,2018-05-31,Q17,income_at_start,1
Alimony and other spousal support,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2018-05-01,2018-05-31,Q17,income_at_start,6
Other Source,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,4
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-05-01,2018-05-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-05-01,2018-05-31,Q17,income_at_latest_annual_assessment_for_stayers,46
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-05-01,2018-05-31,Q17,income_at_exit_for_leavers,0
