conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,19,4,2,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,13
Mental Health Disorder,19,4,2,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Mental Health Disorder,19,4,2,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,2,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,2
Alcohol Use Disorder,2,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Alcohol Use Disorder,2,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Drug Use Disorder,1,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,1
Drug Use Disorder,1,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Drug Use Disorder,1,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,4,1,0,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,3
Both Alcohol and Drug Use Disorders,4,1,0,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,4,1,0,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Chronic Health Condition,16,2,3,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,11
Chronic Health Condition,16,2,3,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Chronic Health Condition,16,2,3,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
HIV/AIDS,5,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,5
HIV/AIDS,5,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
HIV/AIDS,5,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Development Disability,3,0,2,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,1
Development Disability,3,0,2,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Development Disability,3,0,2,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
Physical Disability,15,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,without_children,15
Physical Disability,15,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,with_only_children,0
Physical Disability,15,0,0,all_persons,2018-01-01,2018-01-31,Q13b1,unknown_household_type,0
