ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,71,all_persons,2018-01-01,2018-01-31,Q26b,without_children,63
Chronically Homeless ,71,all_persons,2018-01-01,2018-01-31,Q26b,with_children_and_adults,7
Chronically Homeless ,71,all_persons,2018-01-01,2018-01-31,Q26b,with_only_children,1
Chronically Homeless ,71,all_persons,2018-01-01,2018-01-31,Q26b,unknown_household_type,0
Not Chronically Homeless,471,all_persons,2018-01-01,2018-01-31,Q26b,without_children,248
Not Chronically Homeless,471,all_persons,2018-01-01,2018-01-31,Q26b,with_children_and_adults,211
Not Chronically Homeless,471,all_persons,2018-01-01,2018-01-31,Q26b,with_only_children,11
Not Chronically Homeless,471,all_persons,2018-01-01,2018-01-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,4,all_persons,2018-01-01,2018-01-31,Q26b,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2018-01-01,2018-01-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2018-01-01,2018-01-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2018-01-01,2018-01-31,Q26b,unknown_household_type,0
Data Not Collected,15,all_persons,2018-01-01,2018-01-31,Q26b,without_children,13
Data Not Collected,15,all_persons,2018-01-01,2018-01-31,Q26b,with_children_and_adults,0
Data Not Collected,15,all_persons,2018-01-01,2018-01-31,Q26b,with_only_children,0
Data Not Collected,15,all_persons,2018-01-01,2018-01-31,Q26b,unknown_household_type,2
