gender_identity,total,population,start_date,end_date,question,household_type,count
Male,195,adults,2018-09-01,2018-09-30,Q10a,without_children,158
Male,195,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,37
Male,195,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
Female,167,adults,2018-09-01,2018-09-30,Q10a,without_children,79
Female,167,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,88
Female,167,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
No Single Gender,0,adults,2018-09-01,2018-09-30,Q10a,without_children,0
No Single Gender,0,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
Questioning,0,adults,2018-09-01,2018-09-30,Q10a,without_children,0
Questioning,0,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
Transgender,1,adults,2018-09-01,2018-09-30,Q10a,without_children,1
Transgender,1,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,0
Transgender,1,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2018-09-01,2018-09-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2018-09-01,2018-09-30,Q10a,without_children,0
Data Not Collected,0,adults,2018-09-01,2018-09-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2018-09-01,2018-09-30,Q10a,unknown_household_type,0
