count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,247,65,125,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,44
None,247,65,125,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,13
None,247,65,125,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
1 Condition,113,19,7,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,87
1 Condition,113,19,7,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,0
1 Condition,113,19,7,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
2 Conditions,59,8,5,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,45
2 Conditions,59,8,5,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,1
2 Conditions,59,8,5,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
3+ Conditions,42,4,1,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,37
3+ Conditions,42,4,1,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,0
3+ Conditions,42,4,1,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
Condition Unknown,1,1,0,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,0
Condition Unknown,1,1,0,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,0
Condition Unknown,1,1,0,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,0
Data Not Collected,10,1,3,all_persons,2018-09-01,2018-09-30,Q13c2,without_children,4
Data Not Collected,10,1,3,all_persons,2018-09-01,2018-09-30,Q13c2,with_only_children,1
Data Not Collected,10,1,3,all_persons,2018-09-01,2018-09-30,Q13c2,unknown_household_type,1
