count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,257,78,122,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,55
None,257,78,122,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,2
None,257,78,122,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
1 Condition,103,12,11,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,80
1 Condition,103,12,11,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
1 Condition,103,12,11,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
2 Conditions,62,8,3,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,51
2 Conditions,62,8,3,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
2 Conditions,62,8,3,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
3+ Conditions,40,5,1,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,34
3+ Conditions,40,5,1,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
3+ Conditions,40,5,1,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
Condition Unknown,3,1,1,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,1
Condition Unknown,3,1,1,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
Condition Unknown,3,1,1,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,0
Data Not Collected,7,0,3,all_persons,2015-10-01,2015-10-31,Q13c2,without_children,2
Data Not Collected,7,0,3,all_persons,2015-10-01,2015-10-31,Q13c2,with_only_children,0
Data Not Collected,7,0,3,all_persons,2015-10-01,2015-10-31,Q13c2,unknown_household_type,2
