count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,380,115,179,start,2015-10-01,2015-10-31,Q13a2,without_children,84
None,380,115,179,start,2015-10-01,2015-10-31,Q13a2,with_only_children,2
None,380,115,179,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
1 Condition,123,21,15,start,2015-10-01,2015-10-31,Q13a2,without_children,87
1 Condition,123,21,15,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
1 Condition,123,21,15,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
2 Conditions,70,12,3,start,2015-10-01,2015-10-31,Q13a2,without_children,55
2 Conditions,70,12,3,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
2 Conditions,70,12,3,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
3+ Conditions,39,5,1,start,2015-10-01,2015-10-31,Q13a2,without_children,33
3+ Conditions,39,5,1,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
3+ Conditions,39,5,1,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
Condition Unknown,9,1,3,start,2015-10-01,2015-10-31,Q13a2,without_children,5
Condition Unknown,9,1,3,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
Condition Unknown,9,1,3,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-10-01,2015-10-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,0
Data Not Collected,8,0,3,start,2015-10-01,2015-10-31,Q13a2,without_children,3
Data Not Collected,8,0,3,start,2015-10-01,2015-10-31,Q13a2,with_only_children,0
Data Not Collected,8,0,3,start,2015-10-01,2015-10-31,Q13a2,unknown_household_type,2
