conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,115,22,6,start,2015-10-01,2015-10-31,Q13a1,without_children,87
Mental Health Disorder,115,22,6,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Mental Health Disorder,115,22,6,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,17,1,0,start,2015-10-01,2015-10-31,Q13a1,without_children,16
Alcohol Use Disorder,17,1,0,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Alcohol Use Disorder,17,1,0,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Drug Use Disorder,7,3,0,start,2015-10-01,2015-10-31,Q13a1,without_children,4
Drug Use Disorder,7,3,0,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Drug Use Disorder,7,3,0,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,1,0,start,2015-10-01,2015-10-31,Q13a1,without_children,18
Both Alcohol and Drug Use Disorders,19,1,0,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,19,1,0,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Chronic Health Condition,50,11,4,start,2015-10-01,2015-10-31,Q13a1,without_children,35
Chronic Health Condition,50,11,4,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Chronic Health Condition,50,11,4,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
HIV/AIDS,86,3,0,start,2015-10-01,2015-10-31,Q13a1,without_children,83
HIV/AIDS,86,3,0,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
HIV/AIDS,86,3,0,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Development Disability,25,8,9,start,2015-10-01,2015-10-31,Q13a1,without_children,8
Development Disability,25,8,9,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Development Disability,25,8,9,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
Physical Disability,59,12,5,start,2015-10-01,2015-10-31,Q13a1,without_children,42
Physical Disability,59,12,5,start,2015-10-01,2015-10-31,Q13a1,with_only_children,0
Physical Disability,59,12,5,start,2015-10-01,2015-10-31,Q13a1,unknown_household_type,0
