time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,22,all_persons,2015-10-01,2015-10-31,Q22e,without_children,15
7 days or less,22,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,7
7 days or less,22,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
7 days or less,22,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2015-10-01,2015-10-31,Q22e,without_children,1
8 to 14 days,1,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,0
8 to 14 days,1,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-10-01,2015-10-31,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2015-10-01,2015-10-31,Q22e,without_children,1
22 to 30 days,10,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,9
22 to 30 days,10,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
31 to 60 days,32,all_persons,2015-10-01,2015-10-31,Q22e,without_children,4
31 to 60 days,32,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,28
31 to 60 days,32,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
31 to 60 days,32,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
61 to 180 days,58,all_persons,2015-10-01,2015-10-31,Q22e,without_children,23
61 to 180 days,58,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,35
61 to 180 days,58,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
61 to 180 days,58,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
181 to 365 days,21,all_persons,2015-10-01,2015-10-31,Q22e,without_children,9
181 to 365 days,21,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,12
181 to 365 days,21,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
181 to 365 days,21,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),15,all_persons,2015-10-01,2015-10-31,Q22e,without_children,12
366-730 days (1-2 years),15,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),15,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),15,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
731 days or more,9,all_persons,2015-10-01,2015-10-31,Q22e,without_children,8
731 days or more,9,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,1
731 days or more,9,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
731 days or more,9,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),169,all_persons,2015-10-01,2015-10-31,Q22e,without_children,74
Total (persons moved into housing),169,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,95
Total (persons moved into housing),169,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
Total (persons moved into housing),169,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,52,all_persons,2015-10-01,2015-10-31,Q22e,without_children,19
Not yet moved into housing,52,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,33
Not yet moved into housing,52,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
Not yet moved into housing,52,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
Data not collected,104,all_persons,2015-10-01,2015-10-31,Q22e,without_children,57
Data not collected,104,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,47
Data not collected,104,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
Data not collected,104,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
Total persons,325,all_persons,2015-10-01,2015-10-31,Q22e,without_children,150
Total persons,325,all_persons,2015-10-01,2015-10-31,Q22e,with_children_and_adults,175
Total persons,325,all_persons,2015-10-01,2015-10-31,Q22e,with_only_children,0
Total persons,325,all_persons,2015-10-01,2015-10-31,Q22e,unknown_household_type,0
