ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,28,all_persons,2015-10-01,2015-10-31,Q26b,without_children,25
Chronically Homeless ,28,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,3
Chronically Homeless ,28,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Chronically Homeless ,28,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,without_children,179
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,333
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,2
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,without_children,62
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,23
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,2
