age_group,total,population,start_date,end_date,question,household_type,count
Under 5,72,all_persons,2020-08-01,2020-08-31,Q11,without_children,0
Under 5,72,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,69
Under 5,72,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,3
Under 5,72,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
5 -  12,116,all_persons,2020-08-01,2020-08-31,Q11,without_children,0
5 -  12,116,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,109
5 -  12,116,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,7
5 -  12,116,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
13 - 17,42,all_persons,2020-08-01,2020-08-31,Q11,without_children,0
13 - 17,42,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,37
13 - 17,42,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,5
13 - 17,42,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
18 - 24,74,all_persons,2020-08-01,2020-08-31,Q11,without_children,50
18 - 24,74,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,24
18 - 24,74,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
18 - 24,74,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
25 - 34,194,all_persons,2020-08-01,2020-08-31,Q11,without_children,130
25 - 34,194,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,64
25 - 34,194,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
25 - 34,194,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
35 - 44,170,all_persons,2020-08-01,2020-08-31,Q11,without_children,127
35 - 44,170,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,41
35 - 44,170,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
35 - 44,170,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,2
45 - 54,165,all_persons,2020-08-01,2020-08-31,Q11,without_children,152
45 - 54,165,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,12
45 - 54,165,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
45 - 54,165,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,1
55 - 61,103,all_persons,2020-08-01,2020-08-31,Q11,without_children,98
55 - 61,103,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,5
55 - 61,103,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
55 - 61,103,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
62 +,96,all_persons,2020-08-01,2020-08-31,Q11,without_children,94
62 +,96,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,2
62 +,96,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
62 +,96,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,1
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q11,without_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q11,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q11,with_only_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q11,unknown_household_type,8
