income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2020-08-01,2020-08-31,Q17,income_at_start,189
Earned Income,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,25
Unemployment Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_start,8
Unemployment Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,3
Supplemental Security Income (SSI),adults,2020-08-01,2020-08-31,Q17,income_at_start,106
Supplemental Security Income (SSI),adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,19
Supplemental Security Income (SSI),adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,22
Social Security Disability Insurance (SSDI),adults,2020-08-01,2020-08-31,Q17,income_at_start,85
Social Security Disability Insurance (SSDI),adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,14
VA Service - Connected Disability Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2020-08-01,2020-08-31,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_start,0
Private Disability Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_start,0
Worker's Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2020-08-01,2020-08-31,Q17,income_at_start,13
Temporary Assistance for Needy Families (TANF),adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2020-08-01,2020-08-31,Q17,income_at_start,1
General Assistance (GA),adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,1
Retirement Income from Social Security,adults,2020-08-01,2020-08-31,Q17,income_at_start,18
Retirement Income from Social Security,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,4
Retirement Income from Social Security,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2020-08-01,2020-08-31,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2020-08-01,2020-08-31,Q17,income_at_start,13
Child Support,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,3
Alimony and other spousal support,adults,2020-08-01,2020-08-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2020-08-01,2020-08-31,Q17,income_at_start,8
Other Source,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-08-01,2020-08-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-08-01,2020-08-31,Q17,income_at_latest_annual_assessment_for_stayers,59
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-08-01,2020-08-31,Q17,income_at_exit_for_leavers,0
