conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,32,2,1,exit,2020-08-01,2020-08-31,Q13b1,without_children,29
Mental Health Disorder,32,2,1,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Mental Health Disorder,32,2,1,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,3,0,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,3
Alcohol Use Disorder,3,0,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Alcohol Use Disorder,3,0,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Drug Use Disorder,4,0,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,4
Drug Use Disorder,4,0,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Drug Use Disorder,4,0,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,5
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Chronic Health Condition,18,0,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,18
Chronic Health Condition,18,0,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Chronic Health Condition,18,0,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
HIV/AIDS,1,0,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,1
HIV/AIDS,1,0,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
HIV/AIDS,1,0,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Development Disability,8,0,2,exit,2020-08-01,2020-08-31,Q13b1,without_children,6
Development Disability,8,0,2,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Development Disability,8,0,2,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
Physical Disability,22,1,0,exit,2020-08-01,2020-08-31,Q13b1,without_children,21
Physical Disability,22,1,0,exit,2020-08-01,2020-08-31,Q13b1,with_only_children,0
Physical Disability,22,1,0,exit,2020-08-01,2020-08-31,Q13b1,unknown_household_type,0
