conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,212,16,2,start,2020-08-01,2020-08-31,Q13a1,without_children,194
Mental Health Disorder,212,16,2,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Mental Health Disorder,212,16,2,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,41,0,0,start,2020-08-01,2020-08-31,Q13a1,without_children,41
Alcohol Use Disorder,41,0,0,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Alcohol Use Disorder,41,0,0,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
Drug Use Disorder,32,4,0,start,2020-08-01,2020-08-31,Q13a1,without_children,28
Drug Use Disorder,32,4,0,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Drug Use Disorder,32,4,0,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-08-01,2020-08-31,Q13a1,without_children,39
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
Chronic Health Condition,109,5,1,start,2020-08-01,2020-08-31,Q13a1,without_children,103
Chronic Health Condition,109,5,1,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Chronic Health Condition,109,5,1,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
HIV/AIDS,98,7,0,start,2020-08-01,2020-08-31,Q13a1,without_children,91
HIV/AIDS,98,7,0,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
HIV/AIDS,98,7,0,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
Development Disability,56,3,13,start,2020-08-01,2020-08-31,Q13a1,without_children,39
Development Disability,56,3,13,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Development Disability,56,3,13,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,1
Physical Disability,115,5,0,start,2020-08-01,2020-08-31,Q13a1,without_children,110
Physical Disability,115,5,0,start,2020-08-01,2020-08-31,Q13a1,with_only_children,0
Physical Disability,115,5,0,start,2020-08-01,2020-08-31,Q13a1,unknown_household_type,0
