persons_served,total,population,start_date,end_date,question,household_type,count
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,without_children,651
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,148
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Adults,802,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,3
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,215
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,15
Children,230,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,without_children,85
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,with_children_and_adults,49
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2020-08-01,2020-08-31,Q7a,unknown_household_type,0
