ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,56,all_households,2017-04-01,2017-04-30,Q26a,without_children,56
Chronically Homeless ,56,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,0
Chronically Homeless ,56,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Chronically Homeless ,56,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,without_children,211
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,58
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,without_children,17
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,1
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
