conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,98,13,4,stayers,2017-04-01,2017-04-30,Q13c1,without_children,81
Mental Health Disorder,98,13,4,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Mental Health Disorder,98,13,4,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,14,0,0,stayers,2017-04-01,2017-04-30,Q13c1,without_children,14
Alcohol Use Disorder,14,0,0,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,14,0,0,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,8,2,0,stayers,2017-04-01,2017-04-30,Q13c1,without_children,6
Drug Use Disorder,8,2,0,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Drug Use Disorder,8,2,0,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,15,0,0,stayers,2017-04-01,2017-04-30,Q13c1,without_children,15
Both Alcohol and Drug Use Disorders,15,0,0,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,15,0,0,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,48,4,4,stayers,2017-04-01,2017-04-30,Q13c1,without_children,40
Chronic Health Condition,48,4,4,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Chronic Health Condition,48,4,4,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,94,1,0,stayers,2017-04-01,2017-04-30,Q13c1,without_children,93
HIV/AIDS,94,1,0,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
HIV/AIDS,94,1,0,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Development Disability,21,4,9,stayers,2017-04-01,2017-04-30,Q13c1,without_children,8
Development Disability,21,4,9,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Development Disability,21,4,9,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
Physical Disability,58,11,0,stayers,2017-04-01,2017-04-30,Q13c1,without_children,47
Physical Disability,58,11,0,stayers,2017-04-01,2017-04-30,Q13c1,with_only_children,0
Physical Disability,58,11,0,stayers,2017-04-01,2017-04-30,Q13c1,unknown_household_type,0
