conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,24,4,1,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,19
Mental Health Disorder,24,4,1,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Mental Health Disorder,24,4,1,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Alcohol Use Disorder,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,4
Alcohol Use Disorder,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Alcohol Use Disorder,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Drug Use Disorder,3,2,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,1
Drug Use Disorder,3,2,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Drug Use Disorder,3,2,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,2,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,1
Both Alcohol and Drug Use Disorders,2,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,2,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Chronic Health Condition,12,3,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,9
Chronic Health Condition,12,3,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Chronic Health Condition,12,3,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
HIV/AIDS,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,4
HIV/AIDS,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
HIV/AIDS,4,0,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Development Disability,4,0,1,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,3
Development Disability,4,0,1,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Development Disability,4,0,1,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
Physical Disability,17,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,without_children,16
Physical Disability,17,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,with_only_children,0
Physical Disability,17,1,0,all_persons,2017-04-01,2017-04-30,Q13b1,unknown_household_type,0
