count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,401,107,191,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,95
None,401,107,191,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,8
None,401,107,191,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
1 Condition,172,29,13,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,130
1 Condition,172,29,13,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,0
1 Condition,172,29,13,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
2 Conditions,80,8,5,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,67
2 Conditions,80,8,5,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,0
2 Conditions,80,8,5,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
3+ Conditions,47,4,0,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,43
3+ Conditions,47,4,0,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,0
3+ Conditions,47,4,0,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
Condition Unknown,9,3,3,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,3
Condition Unknown,9,3,3,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,0
Condition Unknown,9,3,3,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,0
Data Not Collected,5,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,without_children,1
Data Not Collected,5,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,with_only_children,1
Data Not Collected,5,0,0,all_persons,2016-11-01,2016-11-30,Q13a2,unknown_household_type,3
