conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,148,27,3,start,2016-11-01,2016-11-30,Q13a1,without_children,118
Mental Health Disorder,148,27,3,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Mental Health Disorder,148,27,3,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Alcohol Use Disorder,21,1,0,start,2016-11-01,2016-11-30,Q13a1,without_children,20
Alcohol Use Disorder,21,1,0,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Alcohol Use Disorder,21,1,0,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Drug Use Disorder,18,6,0,start,2016-11-01,2016-11-30,Q13a1,without_children,12
Drug Use Disorder,18,6,0,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Drug Use Disorder,18,6,0,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,1,0,start,2016-11-01,2016-11-30,Q13a1,without_children,17
Both Alcohol and Drug Use Disorders,18,1,0,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,18,1,0,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Chronic Health Condition,68,8,6,start,2016-11-01,2016-11-30,Q13a1,without_children,54
Chronic Health Condition,68,8,6,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Chronic Health Condition,68,8,6,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
HIV/AIDS,90,1,0,start,2016-11-01,2016-11-30,Q13a1,without_children,89
HIV/AIDS,90,1,0,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
HIV/AIDS,90,1,0,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Development Disability,25,3,8,start,2016-11-01,2016-11-30,Q13a1,without_children,14
Development Disability,25,3,8,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Development Disability,25,3,8,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
Physical Disability,85,11,6,start,2016-11-01,2016-11-30,Q13a1,without_children,68
Physical Disability,85,11,6,start,2016-11-01,2016-11-30,Q13a1,with_only_children,0
Physical Disability,85,11,6,start,2016-11-01,2016-11-30,Q13a1,unknown_household_type,0
