time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,without_children,33
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,15
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,without_children,2
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,without_children,3
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,3
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,without_children,1
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,8
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,without_children,12
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,24
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,without_children,21
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,27
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,without_children,20
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,5
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,without_children,33
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,without_children,38
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,without_children,163
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,82
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,without_children,9
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,30
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,without_children,28
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,5
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,without_children,200
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,117
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
