income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2016-11-01,2016-11-30,Q17,income_at_start,155
Earned Income,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Earned Income,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,37
Unemployment Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_start,3
Unemployment Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Unemployment Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2016-11-01,2016-11-30,Q17,income_at_start,82
Supplemental Security Income (SSI),adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,14
Supplemental Security Income (SSI),adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,14
Social Security Disability Insurance (SSDI),adults,2016-11-01,2016-11-30,Q17,income_at_start,59
Social Security Disability Insurance (SSDI),adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,8
Social Security Disability Insurance (SSDI),adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2016-11-01,2016-11-30,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_start,0
Private Disability Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_start,0
Worker's Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2016-11-01,2016-11-30,Q17,income_at_start,10
Temporary Assistance for Needy Families (TANF),adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2016-11-01,2016-11-30,Q17,income_at_start,0
General Assistance (GA),adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2016-11-01,2016-11-30,Q17,income_at_start,12
Retirement Income from Social Security,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,5
Pension or retirement income from a former job,adults,2016-11-01,2016-11-30,Q17,income_at_start,1
Pension or retirement income from a former job,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2016-11-01,2016-11-30,Q17,income_at_start,20
Child Support,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,3
Alimony and other spousal support,adults,2016-11-01,2016-11-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2016-11-01,2016-11-30,Q17,income_at_start,7
Other Source,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2016-11-01,2016-11-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2016-11-01,2016-11-30,Q17,income_at_latest_annual_assessment_for_stayers,26
Adults with Income Information at Start and Annual Assessment/Exit,adults,2016-11-01,2016-11-30,Q17,income_at_exit_for_leavers,0
